"","data.ST","data.AGEP","data.CIT","data.COW","data.ENG","data.LANX","data.SCHL","data.SEX","data.ANC1P","data.ANC2P","data.FOD1P","data.FOD2P","data.LANP","data.NATIVITY","data.OCCP","data.RAC1P"
"927837",16,1,1,NA,NA,NA,NA,1,924,999,NA,NA,NA,1,NA,1
"162822",6,65,1,4,NA,2,18,2,51,999,NA,NA,NA,1,3500,1
"294678",6,23,1,1,NA,2,16,2,211,999,NA,NA,NA,1,4720,8
"709382",12,59,1,NA,NA,2,20,1,50,22,NA,NA,NA,1,NA,1
"27178",1,36,1,3,NA,2,20,1,918,88,NA,NA,NA,1,7220,1
"1268091",22,73,1,NA,NA,2,14,2,902,999,NA,NA,NA,1,NA,2
"745044",12,42,5,6,1,1,15,2,84,999,NA,NA,629,2,6260,1
"127302",5,62,1,4,NA,2,21,2,22,999,2307,NA,NA,1,2010,1
"1409620",25,50,1,1,NA,2,21,1,32,999,6200,NA,NA,1,1460,1
"647856",12,94,1,NA,NA,2,21,2,999,999,6002,NA,NA,1,NA,1
"82865",4,35,1,7,NA,2,21,2,22,97,5501,NA,NA,1,420,1
"889436",13,61,1,1,NA,2,21,1,903,999,5007,NA,NA,1,9050,2
"337602",6,10,1,NA,1,1,8,1,740,999,NA,NA,723,1,NA,6
"765632",12,32,5,NA,2,1,22,2,291,999,4002,NA,625,2,NA,1
"258863",6,59,1,NA,NA,2,16,1,50,999,NA,NA,NA,1,NA,1
"1558529",27,19,1,2,NA,2,16,1,111,3,NA,NA,NA,1,4110,1
"1515980",26,51,1,1,NA,2,16,1,142,999,NA,NA,NA,1,430,1
"530571",8,72,1,3,NA,2,18,1,939,999,NA,NA,NA,1,6200,1
"232079",6,36,4,6,1,1,21,1,553,999,3600,NA,796,2,4700,2
"1179792",20,26,1,1,NA,2,19,1,924,999,NA,NA,NA,1,6260,1
"904127",13,32,5,1,3,1,16,1,210,999,NA,NA,625,2,4140,1
"254040",6,52,4,1,1,1,14,2,210,999,NA,NA,625,2,4610,1
"916885",15,78,1,NA,NA,2,18,2,720,999,NA,NA,NA,1,NA,6
"1069243",17,60,4,1,NA,2,16,1,46,999,NA,NA,NA,2,7200,1
"268399",6,67,5,NA,4,1,16,1,103,999,NA,NA,647,2,NA,1
"959446",17,21,1,1,NA,2,19,1,32,50,NA,NA,NA,1,4760,1
"380355",6,50,4,6,2,1,1,2,999,999,NA,NA,767,2,4610,7
"281813",6,57,4,1,2,1,16,1,210,999,NA,NA,625,2,8650,1
"1103365",18,28,1,1,NA,2,20,2,999,999,NA,NA,NA,1,5620,2
"1050211",17,32,1,1,NA,2,21,1,142,999,1105,NA,NA,1,7210,1
"397749",6,71,4,1,1,1,21,1,615,999,3401,NA,663,2,136,6
"1025271",17,59,1,NA,NA,2,1,1,999,999,NA,NA,NA,1,NA,1
"1293334",23,69,1,NA,NA,2,16,2,89,999,NA,NA,NA,1,NA,1
"1125602",18,69,1,NA,NA,2,16,1,902,999,NA,NA,NA,1,NA,2
"938514",16,4,1,NA,NA,NA,1,2,939,999,NA,NA,NA,1,NA,1
"1078978",18,80,1,NA,NA,2,16,1,999,999,NA,NA,NA,1,NA,1
"844220",13,39,1,1,1,1,18,1,290,999,NA,NA,625,1,9620,8
"1181251",20,32,1,2,NA,2,19,2,924,32,NA,NA,NA,1,2010,1
"1470207",26,40,1,1,NA,2,22,1,22,142,6201,NA,NA,1,800,1
"302464",6,40,5,1,2,1,22,1,706,999,5501,NA,708,2,10,6
"1335059",24,69,1,NA,NA,2,12,2,902,999,NA,NA,NA,1,NA,2
"652179",12,44,1,1,NA,2,17,1,88,999,NA,NA,NA,1,6700,1
"90590",4,10,1,NA,NA,2,7,1,32,50,NA,NA,NA,1,NA,1
"788987",12,90,4,NA,3,1,1,1,271,999,NA,NA,625,2,NA,1
"1276983",22,32,1,3,NA,2,21,2,999,999,2901,NA,NA,1,2310,1
"270952",6,29,1,1,1,1,20,1,226,999,NA,NA,625,1,6355,8
"125239",5,47,1,1,NA,2,16,2,999,999,NA,NA,NA,1,4760,1
"138706",5,38,1,4,NA,2,22,2,22,50,6007,NA,NA,1,2320,1
"210509",6,43,1,NA,NA,2,21,2,148,483,3301,NA,NA,1,NA,1
"1027237",17,36,1,6,NA,2,23,2,51,999,3301,NA,NA,1,2100,1
"1099399",18,57,1,1,NA,2,16,2,939,999,NA,NA,NA,1,5700,1
"491296",6,59,1,3,NA,2,19,2,924,999,NA,NA,NA,1,5920,1
"1437802",26,51,1,1,NA,2,19,2,142,50,NA,NA,NA,1,5400,1
"1090748",18,5,1,NA,NA,2,2,1,917,22,NA,NA,NA,1,NA,9
"165725",6,69,4,NA,2,1,15,2,210,999,NA,NA,625,2,NA,1
"1044078",17,57,1,NA,NA,2,17,2,999,999,NA,NA,NA,1,NA,1
"618663",10,67,1,2,NA,2,21,1,22,999,2901,6206,NA,1,530,1
"1030770",17,64,4,1,1,1,19,1,210,999,NA,NA,625,2,7330,1
"865563",13,18,1,1,NA,2,18,2,902,999,NA,NA,NA,1,5700,2
"725989",12,34,1,3,NA,2,18,2,999,999,NA,NA,NA,1,630,1
"761195",12,29,1,1,NA,2,16,1,51,999,NA,NA,NA,1,2340,1
"1665",1,50,1,2,NA,2,16,1,902,999,NA,NA,NA,1,9620,2
"961827",17,27,5,1,3,1,16,2,210,999,NA,NA,625,2,8140,1
"697052",12,74,1,NA,NA,2,20,2,26,22,NA,NA,NA,1,NA,1
"1015787",17,75,1,NA,NA,2,21,1,26,32,2414,2408,NA,1,NA,1
"1564205",27,94,1,NA,NA,2,11,2,32,999,NA,NA,NA,1,NA,1
"1150932",19,60,1,1,NA,2,19,1,999,999,NA,NA,NA,1,4700,1
"763843",12,40,1,NA,NA,2,14,1,902,999,NA,NA,NA,1,NA,2
"681513",12,82,1,NA,NA,2,16,2,940,999,NA,NA,NA,1,NA,1
"459546",6,51,1,NA,NA,2,17,1,939,999,NA,NA,NA,1,NA,1
"1800",1,7,1,NA,NA,2,3,2,996,999,NA,NA,NA,1,NA,1
"1405700",25,21,1,1,NA,2,19,2,302,999,NA,NA,NA,1,4760,2
"933644",16,49,2,NA,2,1,16,2,822,999,NA,NA,752,1,NA,7
"1528336",26,4,1,NA,NA,NA,1,2,32,21,NA,NA,NA,1,NA,1
"439370",6,53,5,1,3,1,1,1,210,999,NA,NA,625,2,7750,8
"669663",12,78,1,NA,NA,2,22,1,924,999,5501,NA,NA,1,NA,1
"1306372",24,13,1,NA,NA,2,10,2,902,999,NA,NA,NA,1,NA,2
"1019568",17,31,1,4,NA,2,21,2,32,999,5200,NA,NA,1,2000,1
"59046",4,54,1,NA,NA,2,21,2,998,999,6005,NA,NA,1,NA,1
"275596",6,35,1,3,NA,2,22,2,210,999,1501,NA,NA,1,2310,1
"331340",6,66,4,NA,1,1,20,2,720,999,NA,NA,746,2,NA,6
"115860",4,3,1,NA,NA,NA,1,2,999,999,NA,NA,NA,1,NA,1
"1020670",17,2,1,NA,NA,NA,NA,1,929,999,NA,NA,NA,1,NA,1
"1606966",28,10,1,NA,NA,2,7,1,32,999,NA,NA,NA,1,NA,1
"500254",6,10,1,NA,1,1,6,1,210,999,NA,NA,625,1,NA,8
"789500",12,44,5,1,3,1,16,2,210,999,NA,NA,625,2,4230,8
"1359600",24,39,5,5,NA,2,24,1,111,999,3601,NA,NA,2,740,1
"726431",12,64,1,NA,NA,2,12,2,32,918,NA,NA,NA,1,NA,1
"1348701",24,68,1,5,NA,2,19,2,902,999,NA,NA,NA,1,5250,2
"406737",6,50,3,2,2,1,20,2,720,706,NA,NA,742,1,3255,6
"44696",1,36,1,NA,NA,2,21,2,902,999,2201,NA,NA,1,NA,2
"102134",4,20,1,1,2,1,16,1,210,999,NA,NA,625,1,9620,1
"22921",1,40,1,5,NA,2,16,2,999,999,NA,NA,NA,1,8740,1
"385773",6,56,4,1,NA,2,19,2,419,999,NA,NA,NA,2,5000,1
"637318",12,32,1,1,NA,2,1,1,999,999,NA,NA,NA,1,7260,1
"1139935",19,69,1,NA,NA,2,16,1,32,999,NA,NA,NA,1,NA,1
"97700",4,21,1,1,NA,2,20,2,210,999,NA,NA,NA,1,120,1
"634119",12,55,1,1,NA,2,15,2,999,999,NA,NA,NA,1,4600,1
"1325354",24,37,1,1,NA,2,21,2,32,999,6203,NA,NA,1,4110,1
"1555716",27,63,5,NA,NA,2,19,2,51,999,NA,NA,NA,2,NA,1
"1158908",19,10,1,NA,NA,2,7,2,999,999,NA,NA,NA,1,NA,1
"1299783",23,18,1,1,NA,2,16,2,87,999,NA,NA,NA,1,4720,1
"346025",6,21,1,1,NA,2,18,2,999,999,NA,NA,NA,1,4760,9
"1544689",27,41,1,1,NA,2,21,2,32,89,6201,NA,NA,1,800,1
"300723",6,7,1,NA,NA,2,3,1,32,999,NA,NA,NA,1,NA,1
"27808",1,3,1,NA,NA,NA,1,1,999,999,NA,NA,NA,1,NA,1
"1506165",26,57,1,6,NA,2,16,1,32,50,NA,NA,NA,1,6440,1
"1399090",25,57,1,1,NA,2,16,1,3,82,NA,NA,NA,1,8030,1
"580557",9,7,1,NA,1,1,4,1,615,999,NA,NA,662,1,NA,6
"665101",12,7,1,NA,NA,2,4,1,235,50,NA,NA,NA,1,NA,1
"645201",12,29,1,1,NA,2,22,1,924,999,5301,NA,NA,1,3930,1
"916890",15,65,1,NA,NA,2,17,1,740,999,NA,NA,NA,1,NA,6
"538265",8,27,1,3,NA,2,21,2,51,999,6402,2311,NA,1,2320,1
"1070692",17,18,1,NA,NA,2,16,1,999,999,NA,NA,NA,1,NA,1
"1369488",25,25,1,1,NA,2,21,2,50,97,2601,NA,NA,1,430,1
"1598202",28,56,1,2,NA,2,20,2,999,999,NA,NA,NA,1,3255,1
"507964",6,31,1,6,NA,2,21,2,8,20,1401,NA,NA,1,1300,1
"1107205",18,31,1,1,NA,2,19,1,939,999,NA,NA,NA,1,4010,1
"1169691",19,23,1,1,NA,2,20,2,32,50,NA,NA,NA,1,5700,1
"1047539",17,51,1,2,NA,2,21,2,50,21,5299,NA,NA,1,5700,1
"1880",1,72,1,NA,NA,2,17,2,999,999,NA,NA,NA,1,NA,1
"328379",6,25,1,1,NA,2,21,1,795,999,1901,NA,NA,1,2830,6
"1015766",17,84,1,NA,NA,2,17,2,32,999,NA,NA,NA,1,NA,1
"687399",12,13,1,NA,NA,2,9,2,939,999,NA,NA,NA,1,NA,1
"106846",4,49,1,1,1,1,19,2,917,999,NA,NA,862,1,5230,3
"1022050",17,63,1,4,NA,2,21,1,142,32,6203,NA,NA,1,1010,1
"1058592",17,47,1,1,NA,2,16,1,924,920,NA,NA,NA,1,8965,1
"1219168",21,39,1,1,NA,2,20,2,89,999,NA,NA,NA,1,540,1
"229150",6,32,1,1,NA,2,19,1,939,999,NA,NA,NA,1,430,1
"890102",13,57,1,1,NA,2,13,1,996,999,NA,NA,NA,1,8530,1
"1043609",17,28,1,5,NA,2,20,2,32,144,NA,NA,NA,1,3255,1
"1442606",26,49,5,NA,3,1,16,1,210,999,NA,NA,625,2,NA,8
"617402",10,55,1,1,NA,2,16,1,88,999,NA,NA,NA,1,8640,1
"1354961",24,22,1,NA,1,1,19,1,235,226,NA,NA,625,1,NA,9
"350325",6,51,1,2,NA,2,16,2,999,999,NA,NA,NA,1,2750,1
"783464",12,49,1,9,2,1,21,2,261,999,6201,NA,625,1,9920,1
"897193",13,43,1,NA,NA,2,22,2,917,22,6004,NA,NA,1,NA,1
"946676",17,64,1,3,NA,2,16,2,89,20,NA,NA,NA,1,9120,1
"64242",4,8,1,NA,NA,2,5,1,32,999,NA,NA,NA,1,NA,1
"721596",12,69,1,NA,NA,2,10,2,22,21,NA,NA,NA,1,NA,1
"318561",6,9,1,NA,1,1,7,2,210,999,NA,NA,625,1,NA,1
"1567960",27,7,1,NA,1,1,4,1,234,999,NA,NA,625,1,NA,1
"1037435",17,72,1,NA,NA,2,20,2,918,999,NA,NA,NA,1,NA,1
"168979",6,71,1,6,NA,2,21,1,32,999,6000,NA,NA,1,6200,1
"1314805",24,72,1,1,NA,2,19,1,903,999,NA,NA,NA,1,4710,2
"242164",6,22,1,1,1,1,19,1,210,226,NA,NA,625,1,7200,8
"1403435",25,90,1,1,NA,2,16,2,999,999,NA,NA,NA,1,4900,1
"204270",6,80,4,NA,4,1,16,2,750,999,NA,NA,724,2,NA,6
"1220178",21,18,1,9,NA,2,16,1,999,999,NA,NA,NA,1,9920,1
"1046295",17,17,1,NA,1,1,14,1,291,999,NA,NA,625,1,NA,1
"1158431",19,31,1,1,NA,2,20,2,50,999,NA,NA,NA,1,3400,1
"146961",5,31,1,1,NA,2,19,2,999,999,NA,NA,NA,1,4720,1
"1165233",19,42,1,1,NA,2,20,2,32,50,NA,NA,NA,1,9620,1
"203553",6,67,1,1,NA,2,19,2,226,999,NA,NA,NA,1,1560,8
"540485",8,67,1,NA,NA,2,22,1,32,999,2303,NA,NA,1,NA,1
"895279",13,3,1,NA,NA,NA,1,2,902,999,NA,NA,NA,1,NA,2
"496000",6,33,1,1,NA,2,22,2,32,999,5502,5507,NA,1,5700,1
"1080748",18,10,1,NA,NA,2,7,2,939,924,NA,NA,NA,1,NA,1
"394078",6,5,1,NA,NA,2,1,2,720,999,NA,NA,NA,1,NA,6
"300086",6,5,1,NA,NA,2,1,2,720,290,NA,NA,NA,1,NA,1
"890839",13,50,1,1,NA,2,19,2,939,999,NA,NA,NA,1,5400,1
"555511",8,55,1,1,NA,2,16,1,939,999,NA,NA,NA,1,3930,1
"1297776",23,37,1,3,1,1,22,2,935,999,2901,NA,620,1,2010,1
"145433",5,49,1,4,NA,2,23,2,902,999,2304,NA,NA,1,2310,2
"1554958",27,59,1,1,NA,2,19,1,32,142,NA,NA,NA,1,8740,1
"1075470",18,70,1,NA,NA,2,19,1,97,50,NA,NA,NA,1,NA,1
"1602488",28,77,1,NA,NA,2,16,2,88,999,NA,NA,NA,1,NA,1
"1263181",22,58,1,6,NA,2,22,2,3,999,5200,NA,NA,1,2010,1
"688929",12,22,4,1,1,1,21,1,100,999,3401,NA,638,2,5620,1
"854436",13,22,1,1,1,1,18,2,290,999,NA,NA,625,1,4110,1
"1537579",27,80,1,NA,NA,2,21,1,26,50,6203,NA,NA,1,NA,1
"237877",6,21,1,1,1,1,19,2,290,999,NA,NA,625,1,4720,1
"576910",9,9,1,NA,NA,2,7,2,939,795,NA,NA,NA,1,NA,9
"1167589",19,7,1,NA,NA,2,4,2,999,999,NA,NA,NA,1,NA,1
"449432",6,64,1,NA,3,1,11,1,290,999,NA,NA,625,1,NA,1
"1144807",19,0,1,NA,NA,NA,NA,1,917,999,NA,NA,NA,1,NA,3
"27785",1,46,1,7,NA,2,16,2,924,999,NA,NA,NA,1,5700,1
"1358785",24,51,1,1,NA,2,16,1,902,999,NA,NA,NA,1,9000,2
"1333055",24,51,4,NA,1,1,21,1,553,999,2300,NA,796,2,NA,2
"1544268",27,74,1,2,NA,2,16,2,22,999,NA,NA,NA,1,5700,1
"346922",6,16,1,NA,NA,2,13,2,261,999,NA,NA,NA,1,NA,8
"517498",6,46,1,1,NA,2,16,2,89,999,NA,NA,NA,1,4610,1
"1148798",19,23,1,1,NA,2,19,1,22,999,NA,NA,NA,1,4720,1
"1426304",25,27,1,1,NA,2,18,1,50,26,NA,NA,NA,1,9600,1
"1280701",22,65,1,6,NA,2,21,1,22,26,2399,NA,NA,1,7630,1
"1513330",26,74,1,NA,NA,2,20,2,939,999,NA,NA,NA,1,NA,1
"1463365",26,34,1,1,NA,2,21,2,51,999,1901,NA,NA,1,2145,1
"770205",12,58,5,1,4,1,15,1,360,999,NA,NA,629,2,6240,8
"749848",12,23,1,NA,NA,2,14,1,902,999,NA,NA,NA,1,NA,2
"445106",6,17,5,NA,NA,2,13,2,720,999,NA,NA,NA,2,NA,6
"806765",12,56,1,4,NA,2,23,2,50,999,2304,2303,NA,1,2000,1
"137786",5,65,1,6,NA,2,21,2,22,999,2304,NA,NA,1,520,1
"465659",6,18,1,1,1,1,16,2,429,999,NA,NA,655,1,5400,9
"574407",9,35,1,1,NA,2,19,1,32,999,NA,NA,NA,1,7900,1
"866490",13,69,1,1,NA,2,16,1,50,999,NA,NA,NA,1,5120,1
"617335",10,55,1,NA,NA,2,19,2,142,999,NA,NA,NA,1,NA,1
"369131",6,11,1,NA,NA,2,7,2,32,22,NA,NA,NA,1,NA,1
"1181649",20,32,1,1,NA,2,19,1,999,999,NA,NA,NA,1,9130,1
"838455",13,64,1,NA,NA,2,16,1,902,999,NA,NA,NA,1,NA,2
"1027811",17,20,1,1,NA,2,16,2,902,999,NA,NA,NA,1,4760,2
"1366659",25,46,1,1,NA,2,22,2,89,50,6403,NA,NA,1,20,1
"1109384",18,38,1,NA,NA,2,18,2,50,999,NA,NA,NA,1,NA,1
"1259178",22,48,1,1,NA,2,21,1,935,999,6207,NA,NA,1,1050,1
"353447",6,40,4,2,NA,2,19,2,740,999,NA,NA,NA,2,3255,6
"438750",6,11,1,NA,NA,2,9,1,939,125,NA,NA,NA,1,NA,1
"748392",12,12,1,NA,NA,2,8,1,999,999,NA,NA,NA,1,NA,1
"1055815",17,37,1,1,NA,2,18,1,32,999,NA,NA,NA,1,7700,1
"957559",17,44,1,6,NA,2,22,2,22,89,6203,NA,NA,1,120,1
"490948",6,16,1,6,NA,2,13,1,195,999,NA,NA,NA,1,2340,1
"745456",12,79,1,6,NA,2,24,1,50,32,6203,NA,NA,1,1820,1
"164912",6,36,5,1,4,1,8,2,210,999,NA,NA,625,2,4230,1
"526670",8,6,1,NA,NA,2,3,1,902,999,NA,NA,NA,1,NA,2
"1460112",26,15,1,NA,NA,2,12,1,924,999,NA,NA,NA,1,NA,1
"310450",6,0,1,NA,NA,NA,NA,1,210,999,NA,NA,NA,1,NA,1
"332527",6,6,1,NA,NA,2,4,2,26,22,NA,NA,NA,1,NA,1
"922428",15,64,1,1,NA,2,19,2,82,999,NA,NA,NA,1,2145,1
"604851",9,32,1,1,NA,2,22,1,999,999,6206,NA,NA,1,735,1
"867506",13,64,1,NA,NA,2,22,1,50,999,2399,NA,NA,1,NA,1
"260003",6,61,4,1,2,1,18,1,84,999,NA,NA,625,2,1530,8
"417758",6,40,5,NA,4,1,11,2,212,999,NA,NA,625,2,NA,8
"435484",6,50,1,5,NA,2,20,2,903,999,NA,NA,NA,1,3255,2
"170044",6,27,4,1,NA,2,20,2,22,999,NA,NA,NA,2,340,1
"629828",12,9,1,NA,NA,2,5,2,261,999,NA,NA,NA,1,NA,1
"464609",6,11,1,NA,NA,2,7,1,32,22,NA,NA,NA,1,NA,1
"1331267",24,64,1,1,NA,2,16,1,919,22,NA,NA,NA,1,8965,1
"759158",12,14,1,NA,NA,2,12,2,271,999,NA,NA,NA,1,NA,1
"104369",4,17,1,NA,NA,2,14,2,999,999,NA,NA,NA,1,NA,1
"86733",4,54,1,1,NA,2,21,1,89,32,6004,NA,NA,1,2630,1
"998400",17,58,5,1,3,1,14,2,210,999,NA,NA,625,2,9640,8
"1247312",22,21,1,1,NA,2,19,1,999,999,NA,NA,NA,1,9350,1
"893816",13,80,1,NA,NA,2,11,1,903,999,NA,NA,NA,1,NA,2
"441916",6,54,4,NA,2,1,1,1,785,706,NA,NA,728,2,NA,6
"527529",8,65,1,NA,NA,2,16,1,999,999,NA,NA,NA,1,NA,1
"398625",6,52,1,NA,NA,2,18,2,291,84,NA,NA,NA,1,NA,1
"1242716",21,74,1,NA,NA,2,16,1,999,999,NA,NA,NA,1,NA,1
"877253",13,47,1,1,NA,2,20,2,32,999,NA,NA,NA,1,4710,1
"320628",6,20,1,NA,NA,2,14,1,902,999,NA,NA,NA,1,NA,2
"557962",8,5,1,NA,NA,2,1,2,999,999,NA,NA,NA,1,NA,1
"517030",6,43,1,1,1,1,21,2,210,999,6203,NA,625,1,800,1
"674536",12,26,1,1,NA,2,21,1,78,50,5301,NA,NA,1,4810,1
"146875",5,42,1,1,NA,2,21,2,50,999,6107,NA,NA,1,3255,1
"363235",6,73,4,NA,3,1,16,2,740,999,NA,NA,723,2,NA,6
"1544377",27,24,1,1,NA,2,19,1,32,91,NA,NA,NA,1,4030,1
"511487",6,23,1,1,NA,2,21,2,32,88,6207,NA,NA,1,860,1
"20135",1,45,1,1,NA,2,19,2,902,999,NA,NA,NA,1,4465,2
"1583754",27,22,1,3,NA,2,19,1,50,32,NA,NA,NA,1,340,1
"1002194",17,46,1,1,NA,2,21,1,32,999,6200,NA,NA,1,50,1
"736479",12,31,1,1,NA,2,21,1,999,999,6207,NA,NA,1,800,1
"1335509",24,18,1,1,NA,2,16,1,999,999,NA,NA,NA,1,4720,2
"569087",8,81,1,NA,NA,2,10,2,999,999,NA,NA,NA,1,NA,1
"1116604",18,41,1,1,NA,2,19,2,939,999,NA,NA,NA,1,5700,1
"1347661",24,73,1,6,NA,2,21,1,50,22,5200,NA,NA,1,2850,1
"618974",10,25,1,4,NA,2,21,2,50,22,5507,NA,NA,1,2850,1
"1021327",17,71,1,NA,NA,2,18,2,32,8,NA,NA,NA,1,NA,1
"247320",6,68,1,1,NA,2,16,2,924,999,NA,NA,NA,1,9130,1
"886022",13,48,1,1,NA,2,20,1,88,999,NA,NA,NA,1,1550,1
"139629",5,59,1,1,NA,2,19,2,924,919,NA,NA,NA,1,4110,1
"1125577",18,12,1,NA,NA,2,8,1,290,999,NA,NA,NA,1,NA,8
"173681",6,44,1,NA,NA,2,19,2,903,999,NA,NA,NA,1,NA,2
"1478876",26,10,1,NA,NA,2,7,1,32,50,NA,NA,NA,1,NA,1
"1030561",17,71,1,NA,NA,2,18,1,50,999,NA,NA,NA,1,NA,1
"1303123",24,60,5,6,2,1,1,2,252,999,NA,NA,625,2,4600,1
"690437",12,3,1,NA,NA,NA,1,2,999,999,NA,NA,NA,1,NA,2
"1428702",25,11,1,NA,NA,2,7,2,142,89,NA,NA,NA,1,NA,1
"1521285",26,12,1,NA,NA,2,8,1,32,999,NA,NA,NA,1,NA,1
"651406",12,29,1,9,NA,2,20,2,999,999,NA,NA,NA,1,9920,1
"611666",10,15,1,NA,NA,2,12,2,88,919,NA,NA,NA,1,NA,1
"1234095",21,24,1,1,NA,2,16,2,924,999,NA,NA,NA,1,5330,1
"930213",16,19,1,1,NA,2,16,2,939,999,NA,NA,NA,1,3500,1
"50805",2,34,1,3,NA,2,16,2,921,999,NA,NA,NA,1,5700,4
"1574815",27,50,1,1,NA,2,17,1,902,999,NA,NA,NA,1,4920,2
"50327",2,33,1,6,NA,2,15,2,920,999,NA,NA,NA,1,4600,4
"104258",4,0,1,NA,NA,NA,NA,1,290,999,NA,NA,NA,1,NA,1
"942798",16,60,1,1,NA,2,20,2,89,999,NA,NA,NA,1,5700,1
"1560705",27,60,1,1,NA,2,20,1,939,999,NA,NA,NA,1,1560,1
"1396740",25,35,1,1,NA,2,21,1,939,999,6200,NA,NA,1,4800,1
"618227",10,78,1,1,NA,2,16,1,22,999,NA,NA,NA,1,8130,1
"32968",1,18,1,2,NA,2,14,2,999,999,NA,NA,NA,1,4430,1
"1084740",18,74,1,NA,NA,2,16,1,939,999,NA,NA,NA,1,NA,1
"1558927",27,55,1,1,NA,2,19,1,89,20,NA,NA,NA,1,5700,1
"17857",1,34,1,NA,NA,2,16,2,902,999,NA,NA,NA,1,NA,2
"145736",5,21,1,NA,NA,2,19,1,902,999,NA,NA,NA,1,NA,2
"398220",6,55,1,1,NA,2,19,1,89,32,NA,NA,NA,1,5240,1
"259706",6,41,1,1,NA,2,20,1,22,88,NA,NA,NA,1,9620,1
"658007",12,15,1,NA,NA,2,11,2,271,999,NA,NA,NA,1,NA,1
"319291",6,18,3,NA,1,1,18,1,999,999,NA,NA,728,1,NA,6
"1104073",18,50,1,1,NA,2,20,2,32,999,NA,NA,NA,1,3255,1
"450982",6,94,1,NA,NA,2,19,1,999,999,NA,NA,NA,1,NA,1
"217966",6,64,1,NA,NA,2,19,1,425,999,NA,NA,NA,1,NA,1
"815752",12,20,1,9,NA,2,13,1,22,999,NA,NA,NA,1,9920,1
"1223979",21,9,1,NA,NA,2,6,1,51,999,NA,NA,NA,1,NA,1
"990591",17,26,1,1,NA,2,16,1,82,32,NA,NA,NA,1,5620,1
"206565",6,94,1,NA,NA,2,16,2,32,50,NA,NA,NA,1,NA,1
"1580698",27,11,1,NA,1,1,8,2,32,142,NA,NA,625,1,NA,1
"1007530",17,41,1,1,NA,2,21,2,939,999,5507,NA,NA,1,4760,1
"637305",12,84,4,NA,1,1,7,1,271,999,NA,NA,625,2,NA,1
"409933",6,37,1,1,NA,2,21,2,22,32,6203,NA,NA,1,120,1
"1241847",21,20,1,9,NA,2,17,1,924,999,NA,NA,NA,1,9920,1
"377182",6,53,1,6,NA,2,19,1,98,999,NA,NA,NA,1,6260,1
"587182",9,46,1,7,NA,2,22,1,98,999,3609,5502,NA,1,10,1
"811518",12,79,1,NA,NA,2,21,2,32,291,2304,NA,NA,1,NA,1
"1107673",18,57,1,1,NA,2,19,2,939,999,NA,NA,NA,1,4800,1
"982931",17,4,1,NA,NA,NA,1,1,999,999,NA,NA,NA,1,NA,8
"766052",12,75,1,4,NA,2,23,1,939,924,5003,NA,NA,1,3060,1
"1575323",27,58,1,1,NA,2,19,2,112,999,NA,NA,NA,1,4760,1
"1244623",22,46,1,1,NA,2,16,2,999,999,NA,NA,NA,1,4600,2
"453616",6,34,1,2,NA,2,21,2,32,178,3600,NA,NA,1,20,1
"1520476",26,55,1,1,NA,2,18,2,26,21,NA,NA,NA,1,5700,1
"1408744",25,37,1,1,1,1,21,1,46,999,6201,NA,637,1,2630,1
"1512570",26,13,1,NA,NA,2,10,1,32,111,NA,NA,NA,1,NA,1
"1142179",19,7,1,NA,NA,2,3,1,21,999,NA,NA,NA,1,NA,1
"799747",12,73,1,NA,NA,2,22,1,11,999,5507,NA,NA,1,NA,1
"137517",5,30,1,1,NA,2,21,2,32,999,5200,6000,NA,1,1030,1
"365884",6,10,1,NA,NA,2,7,2,22,999,NA,NA,NA,1,NA,1
"601418",9,20,1,4,NA,2,16,1,51,999,NA,NA,NA,1,5400,1
"125335",5,67,1,NA,NA,2,21,1,996,999,2300,NA,NA,1,NA,1
"1362573",25,5,1,NA,NA,2,2,1,26,46,NA,NA,NA,1,NA,1
"666347",12,70,1,1,NA,2,21,1,22,291,6207,NA,NA,1,10,1
"932188",16,56,1,1,NA,2,22,2,89,22,6201,6207,NA,1,800,1
"1314955",24,53,4,1,NA,2,8,1,785,999,NA,NA,NA,2,8255,6
"14665",1,77,1,NA,NA,2,23,1,32,999,3600,NA,NA,1,NA,1
"172124",6,18,1,NA,NA,2,14,1,290,999,NA,NA,NA,1,NA,1
"1152298",19,65,1,1,NA,2,16,2,999,999,NA,NA,NA,1,230,1
"589161",9,58,2,1,1,1,19,1,261,999,NA,NA,625,1,5240,1
"87445",4,15,1,NA,NA,2,12,2,920,999,NA,NA,NA,1,NA,3
"1546028",27,4,1,NA,NA,NA,2,2,32,112,NA,NA,NA,1,NA,1
"700392",12,48,1,7,NA,2,23,1,46,148,3608,NA,NA,1,3060,1
"1250454",22,65,1,NA,2,1,12,2,935,999,NA,NA,624,1,NA,1
"740046",12,60,1,6,NA,2,16,1,999,999,NA,NA,NA,1,6200,1
"1443512",26,6,1,NA,NA,2,3,2,935,68,NA,NA,NA,1,NA,1
"450760",6,21,1,1,NA,2,15,1,785,999,NA,NA,NA,1,4720,6
"786136",12,7,1,NA,NA,2,5,1,999,999,NA,NA,NA,1,NA,2
"351327",6,12,1,NA,1,1,9,1,222,939,NA,NA,625,1,NA,8
"822213",13,10,1,NA,NA,2,7,1,51,50,NA,NA,NA,1,NA,1
"116160",4,7,1,NA,NA,2,3,2,920,740,NA,NA,NA,1,NA,1
